# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=6
# stan_version_patch=0
# init=user
# seed=42
# chain_id=1
# iter=300
# warmup=150
# save_warmup=1
# thin=1
# refresh=-1
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=sampfile1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,L_t.1,L_t.2,L_t.3,L_t.4,L_t.5,L_t.6,L_t.7,L_t.8,L_t.9,L_t.10,L_t.11,L_t.12,L_t.13,L_t.14,L_t.15,L_t.16,L_t.17,L_t.18,L_t.19,L_t.20,L_t.21,L_t.22,L_t.23,L_t.24,L_d.1,L_d.2,L_d.3,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,mu_psi,sigma_psi,mu_lt,sigma_lt,L.1.1,L.2.1,L.3.1,L.4.1,L.5.1,L.6.1,L.7.1,L.8.1,L.9.1,L.10.1,L.1.2,L.2.2,L.3.2,L.4.2,L.5.2,L.6.2,L.7.2,L.8.2,L.9.2,L.10.2,L.1.3,L.2.3,L.3.3,L.4.3,L.5.3,L.6.3,L.7.3,L.8.3,L.9.3,L.10.3,Q.1.1,Q.2.1,Q.3.1,Q.4.1,Q.5.1,Q.6.1,Q.7.1,Q.8.1,Q.9.1,Q.10.1,Q.1.2,Q.2.2,Q.3.2,Q.4.2,Q.5.2,Q.6.2,Q.7.2,Q.8.2,Q.9.2,Q.10.2,Q.1.3,Q.2.3,Q.3.3,Q.4.3,Q.5.3,Q.6.3,Q.7.3,Q.8.3,Q.9.3,Q.10.3,Q.1.4,Q.2.4,Q.3.4,Q.4.4,Q.5.4,Q.6.4,Q.7.4,Q.8.4,Q.9.4,Q.10.4,Q.1.5,Q.2.5,Q.3.5,Q.4.5,Q.5.5,Q.6.5,Q.7.5,Q.8.5,Q.9.5,Q.10.5,Q.1.6,Q.2.6,Q.3.6,Q.4.6,Q.5.6,Q.6.6,Q.7.6,Q.8.6,Q.9.6,Q.10.6,Q.1.7,Q.2.7,Q.3.7,Q.4.7,Q.5.7,Q.6.7,Q.7.7,Q.8.7,Q.9.7,Q.10.7,Q.1.8,Q.2.8,Q.3.8,Q.4.8,Q.5.8,Q.6.8,Q.7.8,Q.8.8,Q.9.8,Q.10.8,Q.1.9,Q.2.9,Q.3.9,Q.4.9,Q.5.9,Q.6.9,Q.7.9,Q.8.9,Q.9.9,Q.10.9,Q.1.10,Q.2.10,Q.3.10,Q.4.10,Q.5.10,Q.6.10,Q.7.10,Q.8.10,Q.9.10,Q.10.10
-520.488,0.792727,0.323293,3,7,0,0.00571097,0.109271,-0.173937,0.717918,-0.204394,0.313883,0.0321826,-0.105925,-0.111268,0.314108,0.351251,-0.0422305,0.524799,0.022555,-0.0968564,-0.220432,-0.232049,0.787602,0.0101002,0.756548,0.809644,0.0206011,0.858734,0.820514,0.896224,0.890571,0.903944,0.260786,0.187046,0.151885,0.224655,0.301422,0.199053,0.211983,1.16099,0.233106,0.2876,0.21903,0.0368904,0.0317701,0.137236,0.896224,0.00571097,0.109271,-0.173937,0.717918,-0.204394,0.313883,0.0321826,-0.105925,-0.111268,0,0.890571,0.314108,0.351251,-0.0422305,0.524799,0.022555,-0.0968564,-0.220432,-0.232049,0,0,0.903944,0.787602,0.0101002,0.756548,0.809644,0.0206011,0.858734,0.820514,1.064,0.00511831,0.0979317,-0.155887,0.643415,-0.183183,0.28131,0.0288428,-0.0949324,-0.0997209,0.00511831,0.980195,0.280359,0.311821,-0.0335092,0.466203,0.0218794,-0.0860737,-0.196915,-0.207291,0.0979317,0.280359,1.0796,0.803272,0.074313,0.826386,0.773255,-0.0082845,0.695434,0.656652,-0.155887,0.311821,0.803272,0.998604,-0.131751,0.815747,0.591003,-0.0233933,0.617338,0.584085,0.643415,-0.0335092,0.074313,-0.131751,0.818714,-0.16126,0.232567,0.0274028,-0.0580629,-0.0617942,-0.183183,0.466203,0.826386,0.815747,-0.16126,1.08861,0.560215,-0.0418224,0.555642,0.521722,0.28131,0.0218794,0.773255,0.591003,0.232567,0.560215,0.966537,0.0245965,0.657049,0.624165,0.0288428,-0.0860737,-0.0082845,-0.0233933,0.0274028,-0.0418224,0.0245965,1.17183,0.0356321,0.035798,-0.0949324,-0.196915,0.695434,0.617338,-0.0580629,0.555642,0.657049,0.0356321,1.03034,0.767541,-0.0997209,-0.207291,0.656652,0.584085,-0.0617942,0.521722,0.624165,0.035798,0.767541,1.02707
-523.431,0.982419,0.323293,3,7,0,-0.0870611,0.101028,-0.116597,0.760088,-0.121961,0.299844,0.0195158,-0.0742981,-0.118127,0.246244,0.433737,0.022364,0.554763,0.0514854,-0.048955,-0.261362,-0.253351,0.763524,0.0165196,0.775435,0.769074,0.0762846,0.852919,0.855777,0.963089,0.906029,0.885758,0.198373,0.237925,0.141799,0.217956,0.329137,0.18596,0.214381,1.24919,0.252188,0.293434,0.211684,0.0334339,0.0327677,0.23659,0.963089,-0.0870611,0.101028,-0.116597,0.760088,-0.121961,0.299844,0.0195158,-0.0742981,-0.118127,0,0.906029,0.246244,0.433737,0.022364,0.554763,0.0514854,-0.048955,-0.261362,-0.253351,0,0,0.885758,0.763524,0.0165196,0.775435,0.769074,0.0762846,0.852919,0.855777,1.12591,-0.0838476,0.0972987,-0.112293,0.732032,-0.11746,0.288776,0.0187955,-0.0715557,-0.113766,-0.0838476,1.06639,0.214309,0.40313,-0.0459117,0.51325,0.0205425,-0.0460537,-0.230333,-0.219259,0.0972987,0.214309,0.997208,0.771323,0.0969293,0.811133,0.724184,0.0574864,0.683615,0.683691,-0.112293,0.40313,0.771323,1.00265,-0.0663106,0.846905,0.574577,0.034736,0.546525,0.557292,0.732032,-0.0459117,0.0969293,-0.0663106,0.907644,-0.0674847,0.241764,0.0149991,-0.0482284,-0.0813155,-0.11746,0.51325,0.811133,0.846905,-0.0674847,1.1099,0.58836,0.0296151,0.525451,0.537456,0.288776,0.0205425,0.724184,0.574577,0.241764,0.58836,0.898413,0.0619997,0.620224,0.609693,0.0187955,-0.0460537,0.0574864,0.034736,0.0149991,0.0296151,0.0619997,1.25778,0.0764096,0.0753801,-0.0715557,-0.230333,0.683615,0.546525,-0.0482284,0.525451,0.620224,0.0764096,1.05349,0.804902,-0.113766,-0.219259,0.683691,0.557292,-0.0813155,0.537456,0.609693,0.0753801,0.804902,1.10393
-520.957,0.894268,0.323293,3,7,0,-0.0541778,0.106951,-0.143722,0.767839,-0.155147,0.293049,0.0418651,-0.0820733,-0.0653357,0.295295,0.356816,0.0253315,0.53609,0.0318148,-0.0608477,-0.233358,-0.309218,0.799438,0.0377795,0.762755,0.781683,0.088244,0.847018,0.823685,0.922753,0.929856,0.888771,0.184096,0.233824,0.139826,0.238304,0.372174,0.178073,0.222159,1.17223,0.249557,0.273025,0.218971,0.0385526,0.0442403,0.163999,0.922753,-0.0541778,0.106951,-0.143722,0.767839,-0.155147,0.293049,0.0418651,-0.0820733,-0.0653357,0,0.929856,0.295295,0.356816,0.0253315,0.53609,0.0318148,-0.0608477,-0.233358,-0.309218,0,0,0.888771,0.799438,0.0377795,0.762755,0.781683,0.088244,0.847018,0.823685,1.03557,-0.0499927,0.0986896,-0.13262,0.708525,-0.143162,0.270412,0.0386311,-0.0757333,-0.0602887,-0.0499927,1.10139,0.268788,0.339574,-0.0180452,0.506891,0.0137064,-0.0588477,-0.212543,-0.283988,0.0986896,0.268788,1.02838,0.800512,0.123179,0.819626,0.735474,0.0649382,0.675118,0.633769,-0.13262,0.339574,0.800512,1.02538,-0.0711142,0.823359,0.594141,0.0428172,0.605668,0.557541,0.708525,-0.0180452,0.123179,-0.0711142,0.96382,-0.0767311,0.255352,0.0339381,-0.0369304,-0.0268819,-0.143162,0.506891,0.819626,0.823359,-0.0767311,1.07133,0.567822,0.0281935,0.5337,0.472638,0.270412,0.0137064,0.735474,0.594141,0.255352,0.567822,0.920077,0.0793115,0.630623,0.614876,0.0386311,-0.0588477,0.0649382,0.0428172,0.0339381,0.0281935,0.0793115,1.18548,0.0855075,0.0887651,-0.0757333,-0.212543,0.675118,0.605668,-0.0369304,0.5337,0.630623,0.0855075,1.02819,0.775196,-0.0602887,-0.283988,0.633769,0.557541,-0.0268819,0.472638,0.614876,0.0887651,0.775196,1.05137
-518.26,0.499486,0.323293,4,15,0,-0.0254194,0.0917284,-0.179921,0.714569,-0.17052,0.29678,0.0148891,-0.120654,-0.143121,0.239511,0.341087,-0.0468527,0.552618,-0.00984225,0.00664317,-0.264913,-0.290128,0.733309,0.0490385,0.734037,0.744969,0.134803,0.826535,0.773597,0.964343,0.968072,0.878876,0.226301,0.145845,0.146576,0.269733,0.340517,0.187482,0.20235,1.15223,0.248748,0.280483,0.240429,0.0515982,0.103553,0.307388,0.964343,-0.0254194,0.0917284,-0.179921,0.714569,-0.17052,0.29678,0.0148891,-0.120654,-0.143121,0,0.968072,0.239511,0.341087,-0.0468527,0.552618,-0.00984225,0.00664317,-0.264913,-0.290128,0,0,0.878876,0.733309,0.0490385,0.734037,0.744969,0.134803,0.826535,0.773597,1.15626,-0.024513,0.0884576,-0.173506,0.689089,-0.16444,0.286198,0.0143582,-0.116352,-0.138018,-0.024513,1.08365,0.229532,0.33477,-0.0635207,0.539308,-0.017072,0.00605259,-0.253388,-0.277227,0.0884576,0.229532,0.984779,0.709677,0.0974232,0.761844,0.679601,0.121432,0.651905,0.597279,-0.173506,0.33477,0.709677,0.956187,-0.108587,0.757447,0.489538,0.0984389,0.537455,0.494077,0.689089,-0.0635207,0.0974232,-0.108587,0.855726,-0.111744,0.249063,0.0169385,-0.0332719,-0.0507405,-0.16444,0.539308,0.761844,0.757447,-0.111744,1.06076,0.490788,0.100082,0.480885,0.431924,0.286198,-0.017072,0.679601,0.489538,0.249063,0.490788,0.845503,0.104777,0.582542,0.536686,0.0143582,0.00605259,0.121432,0.0984389,0.0169385,0.100082,0.104777,1.17067,0.107863,0.100225,-0.116352,-0.253388,0.651905,0.537455,-0.0332719,0.480885,0.582542,0.107863,1.01664,0.733532,-0.138018,-0.277227,0.597279,0.494077,-0.0507405,0.431924,0.536686,0.100225,0.733532,0.983594
-521.249,0.648847,0.323293,4,15,0,0.024047,0.182741,-0.0523039,0.743123,-0.0496429,0.41345,0.0755423,-0.0177834,-0.0431405,0.218489,0.423062,-0.0148755,0.558854,0.0350838,-0.0913532,-0.234258,-0.194677,0.742037,0.0775037,0.731531,0.722384,-0.0927959,0.779854,0.728261,0.958898,0.817351,0.822971,0.185786,0.233458,0.186714,0.224618,0.29714,0.153312,0.164621,1.13206,0.232895,0.31082,0.231577,0.0436712,0.0682142,0.179032,0.958898,0.024047,0.182741,-0.0523039,0.743123,-0.0496429,0.41345,0.0755423,-0.0177834,-0.0431405,0,0.817351,0.218489,0.423062,-0.0148755,0.558854,0.0350838,-0.0913532,-0.234258,-0.194677,0,0,0.822971,0.742037,0.0775037,0.731531,0.722384,-0.0927959,0.779854,0.728261,1.10527,0.0230587,0.17523,-0.0501542,0.71258,-0.0476025,0.396457,0.0724374,-0.0170525,-0.0413673,0.0230587,0.902099,0.182976,0.344533,0.00571138,0.455586,0.038618,-0.0728511,-0.191898,-0.160157,0.17523,0.182976,0.945126,0.693551,0.196332,0.71506,0.67772,-0.0825232,0.587364,0.548919,-0.0501542,0.344533,0.693551,0.956955,0.0123491,0.78185,0.529253,-0.111457,0.480505,0.460293,0.71258,0.00571138,0.196332,0.0123491,0.8556,0.0114923,0.36271,0.0503042,0.050711,0.0272802,-0.0476025,0.455586,0.71506,0.78185,0.0114923,1.00323,0.527528,-0.122686,0.440454,0.426091,0.396457,0.038618,0.67772,0.529253,0.36271,0.527528,0.858631,-0.0390062,0.547782,0.501417,0.0724374,-0.0728511,-0.0825232,-0.111457,0.0503042,-0.122686,-0.0390062,1.15472,-0.0523104,-0.0530542,-0.0170525,-0.191898,0.587364,0.480505,0.050711,0.440454,0.547782,-0.0523104,0.89626,0.614309,-0.0413673,-0.160157,0.548919,0.460293,0.0272802,0.426091,0.501417,-0.0530542,0.614309,0.880944
-523.194,0.925658,0.323293,4,15,0,0.0596421,0.263219,-0.0666064,0.784811,-0.0514599,0.432482,0.00524065,-0.0424842,-0.0642147,0.283832,0.361017,0.0130065,0.53005,0.0319664,0.079541,-0.262812,-0.280503,0.695357,0.0403656,0.684497,0.720697,0.00527002,0.771826,0.789541,0.902321,0.938077,0.802341,0.21308,0.178047,0.139398,0.237474,0.330167,0.16683,0.24365,1.26065,0.269429,0.291868,0.22759,0.0730311,0.096996,0.262834,0.902321,0.0596421,0.263219,-0.0666064,0.784811,-0.0514599,0.432482,0.00524065,-0.0424842,-0.0642147,0,0.938077,0.283832,0.361017,0.0130065,0.53005,0.0319664,0.079541,-0.262812,-0.280503,0,0,0.802341,0.695357,0.0403656,0.684497,0.720697,0.00527002,0.771826,0.789541,1.02726,0.0538164,0.237508,-0.0601003,0.708152,-0.0464333,0.390237,0.00472875,-0.0383344,-0.0579422,0.0538164,1.06159,0.281955,0.33469,0.0590089,0.494159,0.0557811,0.0749281,-0.249072,-0.266964,0.237508,0.281955,0.932995,0.64285,0.242656,0.686101,0.701156,0.0281841,0.533491,0.536963,-0.0601003,0.33469,0.64285,0.855765,-0.0195094,0.670755,0.483876,0.0320312,0.444644,0.452023,0.708152,0.0590089,0.242656,-0.0195094,0.947894,-0.00586202,0.368923,0.0053602,-0.00560513,-0.0221744,-0.0464333,0.494159,0.686101,0.670755,-0.00586202,0.918968,0.488004,0.0454984,0.391195,0.395062,0.390237,0.0557811,0.701156,0.483876,0.368923,0.488004,0.951117,0.00860722,0.529478,0.532282,0.00472875,0.0749281,0.0281841,0.0320312,0.0053602,0.0454984,0.00860722,1.26703,-0.0170594,-0.0184871,-0.0383344,-0.249072,0.533491,0.444644,-0.00560513,0.391195,0.529478,-0.0170594,0.936019,0.685836,-0.0579422,-0.266964,0.536963,0.452023,-0.0221744,0.395062,0.532282,-0.0184871,0.685836,0.99805
-530.702,0.630921,0.323293,3,7,0,0.0263706,0.19092,-0.0534418,0.717259,-0.0984184,0.498175,-0.106019,0.00248312,-0.0512904,0.24493,0.383772,0.00959926,0.54168,0.0395277,0.00673686,-0.224467,-0.231301,0.755594,0.036803,0.731988,0.677493,0.0266315,0.798059,0.733394,0.956133,0.892458,0.842089,0.274037,0.183129,0.146626,0.234502,0.358549,0.158831,0.204231,1.35715,0.279059,0.302686,0.229442,0.11432,-0.0313973,0.093276,0.956133,0.0263706,0.19092,-0.0534418,0.717259,-0.0984184,0.498175,-0.106019,0.00248312,-0.0512904,0,0.892458,0.24493,0.383772,0.00959926,0.54168,0.0395277,0.00673686,-0.224467,-0.231301,0,0,0.842089,0.755594,0.036803,0.731988,0.677493,0.0266315,0.798059,0.733394,1.18823,0.0252138,0.182545,-0.0510974,0.685796,-0.0941011,0.476321,-0.101368,0.0023742,-0.0490405,0.0252138,0.980305,0.223625,0.341091,0.0274815,0.480831,0.048414,0.00321659,-0.200262,-0.207779,0.182545,0.223625,0.952181,0.720072,0.170281,0.730283,0.675303,0.00383514,0.617532,0.551138,-0.0510974,0.341091,0.720072,0.95556,-0.00683954,0.766227,0.500456,0.0283738,0.516732,0.468122,0.685796,0.0274815,0.170281,-0.00683954,0.874457,-0.0384524,0.382634,-0.074998,0.0289973,-0.0120177,-0.0941011,0.480831,0.730283,0.766227,-0.0384524,0.997742,0.468299,0.0335773,0.462336,0.416592,0.476321,0.048414,0.675303,0.500456,0.382634,0.468299,0.912969,-0.0345068,0.533044,0.462175,-0.101368,0.00321659,0.00383514,0.0283738,-0.074998,0.0335773,-0.0345068,1.36914,0.019478,0.0234109,0.0023742,-0.200262,0.617532,0.516732,0.0289973,0.462336,0.533044,0.019478,0.966348,0.637084,-0.0490405,-0.207779,0.551138,0.468122,-0.0120177,0.416592,0.462175,0.0234109,0.637084,0.896683
-522.291,1,0.323293,5,23,0,-0.0737855,0.144133,-0.117971,0.702821,-0.105598,0.402116,-0.0979108,-0.0659693,-0.0592293,0.258134,0.335306,-0.0573238,0.496032,0.017374,-0.0814527,-0.210753,-0.224447,0.701431,0.0664702,0.750807,0.779467,0.111161,0.787213,0.732181,0.907416,0.872305,0.853202,0.177878,0.169275,0.180831,0.25153,0.31515,0.167164,0.188956,1.23943,0.239929,0.279266,0.22481,0.0368959,-0.0426968,0.210823,0.907416,-0.0737855,0.144133,-0.117971,0.702821,-0.105598,0.402116,-0.0979108,-0.0659693,-0.0592293,0,0.872305,0.258134,0.335306,-0.0573238,0.496032,0.017374,-0.0814527,-0.210753,-0.224447,0,0,0.853202,0.701431,0.0664702,0.750807,0.779467,0.111161,0.787213,0.732181,1.00128,-0.0669542,0.130788,-0.107049,0.637751,-0.0958209,0.364887,-0.0888459,-0.0598616,-0.0537456,-0.0669542,0.935636,0.214537,0.301194,-0.101862,0.440483,-0.0145149,-0.0638272,-0.178973,-0.191416,0.130788,0.214537,0.996193,0.668013,0.143215,0.753413,0.727486,0.0597051,0.607741,0.558224,-0.107049,0.301194,0.668013,0.869883,-0.0555092,0.70542,0.50513,0.0622109,0.489291,0.445303,0.637751,-0.101862,0.143215,-0.0555092,0.816811,-0.0527443,0.333431,-0.0567557,0.0180428,0.0199068,-0.0958209,0.440483,0.753413,0.70542,-0.0527443,0.988074,0.551385,0.0533966,0.493471,0.444648,0.364887,-0.0145149,0.727486,0.50513,0.333431,0.551385,0.958524,0.0458597,0.583417,0.542994,-0.0888459,-0.0638272,0.0597051,0.0622109,-0.0567557,0.0533966,0.0458597,1.26801,0.111133,0.105471,-0.0598616,-0.178973,0.607741,0.489291,0.0180428,0.493471,0.583417,0.111133,0.908402,0.627593,-0.0537456,-0.191416,0.558224,0.445303,0.0199068,0.444648,0.542994,0.105471,0.627593,0.86924
-523.32,0.750635,0.323293,3,7,0,-0.0120739,0.165832,-0.103412,0.638955,-0.145967,0.405798,-0.0540485,-0.0546633,-0.0967893,0.280155,0.365626,-0.0203942,0.546918,0.00539337,-0.069665,-0.244071,-0.193682,0.745136,0.0624959,0.734395,0.794047,0.0928932,0.778647,0.745729,0.880842,0.875865,0.818161,0.23469,0.164119,0.150759,0.233685,0.309919,0.171285,0.177092,1.2032,0.257132,0.257652,0.224497,0.0467309,0.151816,0.249905,0.880842,-0.0120739,0.165832,-0.103412,0.638955,-0.145967,0.405798,-0.0540485,-0.0546633,-0.0967893,0,0.875865,0.280155,0.365626,-0.0203942,0.546918,0.00539337,-0.069665,-0.244071,-0.193682,0,0,0.818161,0.745136,0.0624959,0.734395,0.794047,0.0928932,0.778647,0.745729,1.01057,-0.0106352,0.146072,-0.0910898,0.562819,-0.128573,0.357444,-0.0476082,-0.0481497,-0.0852561,-0.0106352,0.931404,0.243376,0.321488,-0.0255773,0.480789,-0.000175726,-0.0603646,-0.213113,-0.168471,0.146072,0.243376,0.926134,0.694924,0.151377,0.729869,0.718464,0.0475216,0.559616,0.539815,-0.0910898,0.321488,0.694924,0.933289,-0.0269645,0.762286,0.551681,0.049336,0.496612,0.494864,0.562819,-0.0255773,0.151377,-0.0269645,0.722504,-0.0585234,0.308802,-0.0273084,0.0187125,-0.011289,-0.128573,0.480789,0.729869,0.762286,-0.0585234,1.03105,0.526861,0.0380085,0.446327,0.455859,0.357444,-0.000175726,0.718464,0.551681,0.308802,0.526861,0.972304,0.051453,0.594784,0.551822,-0.0476082,-0.0603646,0.0475216,0.049336,-0.0273084,0.0380085,0.051453,1.2196,0.0922887,0.0879973,-0.0481497,-0.213113,0.559616,0.496612,0.0187125,0.446327,0.594784,0.0922887,0.925982,0.633223,-0.0852561,-0.168471,0.539815,0.494864,-0.011289,0.455859,0.551822,0.0879973,0.633223,0.860645
-523.495,0.945178,0.323293,4,15,0,0.0733741,0.164952,-0.133568,0.813924,-0.139484,0.359373,0.120602,-0.14758,-0.16149,0.395474,0.50867,-0.0791565,0.647656,0.0777891,0.0691146,-0.143996,-0.142724,0.701695,0.0161417,0.710744,0.776424,-0.0236567,0.82054,0.746251,1.0233,0.919177,0.810608,0.232754,0.20887,0.139112,0.248479,0.264134,0.194484,0.228013,1.04936,0.240545,0.293737,0.241424,0.0273621,-0.0173162,0.169065,1.0233,0.0733741,0.164952,-0.133568,0.813924,-0.139484,0.359373,0.120602,-0.14758,-0.16149,0,0.919177,0.395474,0.50867,-0.0791565,0.647656,0.0777891,0.0691146,-0.143996,-0.142724,0,0,0.810608,0.701695,0.0161417,0.710744,0.776424,-0.0236567,0.82054,0.746251,1.2799,0.0750838,0.168795,-0.13668,0.832889,-0.142734,0.367747,0.123412,-0.151018,-0.165253,0.0750838,1.05914,0.375614,0.457758,-0.0130379,0.585076,0.0978706,0.0723776,-0.143186,-0.143038,0.168795,0.375614,0.979806,0.747933,0.116038,0.809257,0.719418,0.0280502,0.583846,0.521835,-0.13668,0.457758,0.747933,1.01744,-0.137652,0.846799,0.536381,0.00244822,0.522235,0.472611,0.832889,-0.0130379,0.116038,-0.137652,0.933132,-0.153323,0.298877,0.0923079,-0.0954755,-0.108097,-0.142734,0.585076,0.809257,0.846799,-0.153323,1.13855,0.552092,0.0111266,0.510519,0.460482,0.367747,0.0978706,0.719418,0.536381,0.298877,0.552092,0.966047,0.0303497,0.57285,0.510269,0.123412,0.0723776,0.0280502,0.00244822,0.0923079,0.0111266,0.0303497,1.06924,-0.0471619,-0.0469941,-0.151018,-0.143186,0.583846,0.522235,-0.0954755,0.510519,0.57285,-0.0471619,0.956346,0.656713,-0.165253,-0.143038,0.521835,0.472611,-0.108097,0.460482,0.510269,-0.0469941,0.656713,0.897076
-522.883,0.995863,0.323293,4,15,0,0.0139702,0.146695,-0.0651848,0.783415,-0.0919177,0.411272,0.119884,-0.0542654,-0.101594,0.349905,0.468644,-0.0160253,0.67888,0.140869,-0.00223299,-0.16648,-0.18879,0.738321,0.0173655,0.708406,0.712137,0.00289062,0.815055,0.796972,0.915553,0.986069,0.855783,0.242806,0.184291,0.186935,0.229154,0.298416,0.139954,0.167372,1.0798,0.235016,0.292288,0.232979,0.0484207,0.150748,0.364676,0.915553,0.0139702,0.146695,-0.0651848,0.783415,-0.0919177,0.411272,0.119884,-0.0542654,-0.101594,0,0.986069,0.349905,0.468644,-0.0160253,0.67888,0.140869,-0.00223299,-0.16648,-0.18879,0,0,0.855783,0.738321,0.0173655,0.708406,0.712137,0.00289062,0.815055,0.796972,1.08104,0.0127905,0.134307,-0.0596802,0.717258,-0.0841555,0.376541,0.109761,-0.0496828,-0.0930143,0.0127905,1.15682,0.347079,0.461204,-0.00485755,0.668139,0.144652,-0.000527074,-0.164919,-0.187579,0.134307,0.347079,1.06325,0.786261,0.124177,0.830301,0.719058,0.0192789,0.631298,0.601073,-0.0596802,0.461204,0.786261,0.998149,-0.0457556,0.847176,0.564995,-0.00672692,0.52729,0.506569,0.717258,-0.00485755,0.124177,-0.0457556,0.912713,-0.0705872,0.332306,0.0940053,-0.0256906,-0.0627248,-0.0841555,0.668139,0.830301,0.847176,-0.0705872,1.11112,0.562313,-0.0104877,0.469358,0.445752,0.376541,0.144652,0.719058,0.564995,0.332306,0.562313,0.863501,0.0510491,0.534662,0.499176,0.109761,-0.000527074,0.0192789,-0.00672692,0.0940053,-0.0104877,0.0510491,1.09419,-0.00377781,-0.00945419,-0.0496828,-0.164919,0.631298,0.52729,-0.0256906,0.469358,0.534662,-0.00377781,0.929992,0.686519,-0.0930143,-0.187579,0.601073,0.506569,-0.0627248,0.445752,0.499176,-0.00945419,0.686519,0.973415
-517.332,0.99975,0.323293,3,7,0,-0.016742,0.193328,-0.138484,0.777245,-0.119911,0.390637,0.0897179,-0.0556694,-0.0789245,0.355621,0.438621,0.0180352,0.620815,0.116324,-0.00309996,-0.169162,-0.1337,0.739768,0.00643797,0.717301,0.739213,-0.0216177,0.776899,0.776237,0.909694,0.951118,0.836214,0.237564,0.178414,0.189758,0.23546,0.29742,0.168704,0.188477,1.02309,0.247743,0.274006,0.212189,0.048186,0.0360112,0.194859,0.909694,-0.016742,0.193328,-0.138484,0.777245,-0.119911,0.390637,0.0897179,-0.0556694,-0.0789245,0,0.951118,0.355621,0.438621,0.0180352,0.620815,0.116324,-0.00309996,-0.169162,-0.1337,0,0,0.836214,0.739768,0.00643797,0.717301,0.739213,-0.0216177,0.776899,0.776237,1.06511,-0.0152301,0.175869,-0.125978,0.707055,-0.109082,0.35536,0.0816158,-0.0506421,-0.0717971,-0.0152301,1.08332,0.335001,0.419499,0.00414097,0.592477,0.104098,-0.00445049,-0.159961,-0.125843,0.175869,0.335001,1.05285,0.747815,0.162061,0.79741,0.73503,-0.00183449,0.578734,0.586296,-0.125978,0.419499,0.747815,0.994283,-0.0949626,0.819545,0.543772,-0.0297763,0.508237,0.526522,0.707055,0.00414097,0.162061,-0.0949626,0.901896,-0.0773858,0.310478,0.0695376,-0.041318,-0.0587575,-0.109082,0.592477,0.79741,0.819545,-0.0773858,1.08301,0.555612,-0.0281891,0.458927,0.483256,0.35536,0.104098,0.73503,0.543772,0.310478,0.555612,0.901042,0.0187064,0.53287,0.527421,0.0816158,-0.00445049,-0.00183449,-0.0297763,0.0695376,-0.0281891,0.0187064,1.03162,-0.021265,-0.023447,-0.0506421,-0.159961,0.578734,0.508237,-0.041318,0.458927,0.53287,-0.021265,0.88303,0.630068,-0.0717971,-0.125843,0.586296,0.526522,-0.0587575,0.483256,0.527421,-0.023447,0.630068,0.900655
-517.332,0.525214,0.323293,3,7,0,-0.016742,0.193328,-0.138484,0.777245,-0.119911,0.390637,0.0897179,-0.0556694,-0.0789245,0.355621,0.438621,0.0180352,0.620815,0.116324,-0.00309996,-0.169162,-0.1337,0.739768,0.00643797,0.717301,0.739213,-0.0216177,0.776899,0.776237,0.909694,0.951118,0.836214,0.237564,0.178414,0.189758,0.23546,0.29742,0.168704,0.188477,1.02309,0.247743,0.274006,0.212189,0.048186,0.0360112,0.194859,0.909694,-0.016742,0.193328,-0.138484,0.777245,-0.119911,0.390637,0.0897179,-0.0556694,-0.0789245,0,0.951118,0.355621,0.438621,0.0180352,0.620815,0.116324,-0.00309996,-0.169162,-0.1337,0,0,0.836214,0.739768,0.00643797,0.717301,0.739213,-0.0216177,0.776899,0.776237,1.06511,-0.0152301,0.175869,-0.125978,0.707055,-0.109082,0.35536,0.0816158,-0.0506421,-0.0717971,-0.0152301,1.08332,0.335001,0.419499,0.00414097,0.592477,0.104098,-0.00445049,-0.159961,-0.125843,0.175869,0.335001,1.05285,0.747815,0.162061,0.79741,0.73503,-0.00183449,0.578734,0.586296,-0.125978,0.419499,0.747815,0.994283,-0.0949626,0.819545,0.543772,-0.0297763,0.508237,0.526522,0.707055,0.00414097,0.162061,-0.0949626,0.901896,-0.0773858,0.310478,0.0695376,-0.041318,-0.0587575,-0.109082,0.592477,0.79741,0.819545,-0.0773858,1.08301,0.555612,-0.0281891,0.458927,0.483256,0.35536,0.104098,0.73503,0.543772,0.310478,0.555612,0.901042,0.0187064,0.53287,0.527421,0.0816158,-0.00445049,-0.00183449,-0.0297763,0.0695376,-0.0281891,0.0187064,1.03162,-0.021265,-0.023447,-0.0506421,-0.159961,0.578734,0.508237,-0.041318,0.458927,0.53287,-0.021265,0.88303,0.630068,-0.0717971,-0.125843,0.586296,0.526522,-0.0587575,0.483256,0.527421,-0.023447,0.630068,0.900655
